text	category
 Ittimani  mass ahnn manasuman	unknown_state 
 Pls pls pls dub in hindi	not-malayalam 
 Raavanaaya avane illamdakkan oru mahaa avatharam thanne vendi varum	unknown_state 
 Enter ettaaaaaaaa ohh onnum parayaan ellaaaaa	Positive 
 trailer powli aayi.cinemayum angane thanne aavum enn pratheekshikkunnu	Positive 
 Nanmayum nanmayum thammilalla yudhamThinmayum thinmayum thammilaa yudham	unknown_state 
 7m subcribesundayittum 3.9m views 5m yethikku plz kandavar onnum kudi kaanuga	unknown_state 
 Aathirapilli pls step back plz Mammookkaa..	not-malayalam 
 Enna bodyaa mamooty iniyum oru 10 ankathinulla balyam undu.	Positive 
 Njan mathram aano sunny chechiyee kaanan vannath  Sunny chechi uyir	Positive 
 Super trailer avasanathe idi super  But BGM pulimurugan copy	Mixed_feelings 
 Ikkaa...  nigalu mass aanu...  pinnem pinnem irunna kanan thonnuvaa....	Positive 
 Neerali	Positive 
 Mammookka Nte Look Vere Level	Positive 
 Etha sherikum Puli Murugan polla udaa	Mixed_feelings 
 Dis like idunna mammuny fansukrude pratheka sradhkku.raajaye kaathu padakkathinte mahaniya shekram staginte baakil inddu sookshicha dukkkiknda	Negative 
 Muslingalk idayilum Xristhanikalk idayilum Hindukalk idayilum  Ivanu ore oru pereyyllu.....raja	Positive 
 WE ARE WAITING FOR DERIC ABRAHAM	not-malayalam 
 ikka dlg delivery oru rakshayumilla ... love uuuhhhhh ikkaaaaa	Positive 
 Nice...ikka mass   . All th bst #lalettan fan	Positive 
 Kerala puthya keralam ayrkum but bilal pazya bilal tahneee... ikka	unknown_state 
 Yudham Nanmayum Thinmayum thammilalla.....  Thinmayum Thinmayum thammilanu..	unknown_state 
 Dislike അടിച്ചു കുരു pottikkunnavarkk kurupottalaathi kodukkapedum    തള്ള് മൂപ്പൻ	Negative 
 Views 25k aayitolu.. but like 77k  youtubine vattayo...	unknown_state 
 I am കട്ട  waiting for ഒടിയൻ	Positive 
 Vishukk entha special enn aarelum chodichaal ad madhuraraaja aanenn paranjeer	Positive 
 Mohanlal sir masss..... I am tamilnadu fan	not-malayalam 
 Mammookka fans inu like adikkan ulla comment	unknown_state 
 Titles look like HOBBS'S AND SHAW'S FAST AND FURIOUS	not-malayalam 
 Etu lucifere polichu adukum...... Raja return daa.....	Positive 
 Ikka muthanu ...prayam koodunthorum kooduthal monjan......	Positive 
 Trailer Kandu thudangyalo 7.9M views aarunu. Kandu kazinjapo 8M aayi! 🤯	unknown_state 
 CHEKUTHANMARUDE RAJAVU LUCIFER @lalettan @rajuvettan #romanchification	unknown_state 
 Oru 100cr koody njnga Ing aduthu #EIDMUBARAK	Positive 
 Age is just a number for ikka	not-malayalam 
 Ethu powlikkum maduraraja yum puliyum myrumonnumalla nammukke vendate immatiri items aane	Negative 
 100 o 200 crore club il keeriyillelum padam super aayal mathi naangalkk Love you Ikka  Love you Laletta	Positive 
 Angane murukante karyathil Oru teerumanam ayii	unknown_state 
 Malayalathinte swandham lalettanu  all kerala dulquar salman fansinte vijayasamshagal	Positive 
 Endo aa dilouge delivery endo pole..	Mixed_feelings 
 Odiyanil poya pratheeksha luciferin thannekkua ....Etta....minnichekkane .	Positive 
 Trailer 20 ill kooduthal kandavar like here	unknown_state 
 Lalletan fans ellarum like adich power kanikke	unknown_state 
 Ini aaanu kali trailer kalakki above expectations	Positive 
 2019 November I'll ith kanan vannavar undo	unknown_state 
 Tamil Nadu fans  Vera level machi trailer	not-malayalam 
 tovi mwthinte mass kannnan vannavar undo....	unknown_state 
 Cinema kanditum idakku idakku keri trailer kanund	unknown_state 
 Superbly done Vyshak sir	not-malayalam 
 Lucifer Madhurarajayekkal ishtamayavar Like . Madhuraraja Luciferineikal ishtamayavar comment Nammukku nokkam aaru jayikumennu	unknown_state 
 Cinema kandit vannu trailer kanunna ethraperund evde	unknown_state 
 Marana maasss feeel trailer. Padathinum ad kittiyal polikum	Positive 
 Trailer erengunenu mumb 5.2k dislike adichavanmark ente naduviral namaskaram	Negative 
 Peru orkunnilla..  Oru english film orma vannu..	unknown_state 
 Pulimurugan pole thane und set ....onnu Matti pidikarnnu....	Mixed_feelings 
 Poojapura mohanan fans moonchi. ഇക്ക പൊളി	Negative 
 OVER HYPE KODUTH EE OOLA PADATINU VENDI TALLIYA ELLA OOMBANMARAYA LALAPPAN FANSINTE KARANAKUTTIK NOKI ONN POTTIKAN TONUNNAVAR LIKE EDUKA	Negative 
 Enna njan oru kaaryam parayatte..ee padam pottum....odiyan avashtha aavum..mark my words	Negative 
 Kandittum kandittum madhiyaavunnillallo deyvame.....Ente laletta ningal star alla oru GALAXY aanu	Positive 
 One & only mammangam ....... loading	not-malayalam 
 Njan poye kanan mammookkaye al wahdha MALL njan kandu	Positive 
 Ee like button oru thavanaye adikkaan pattu allee	Positive 
 2.7k unlike adicha pengalepanni makkalkku ente naduviral namaskaram	Negative 
 Happy birthday.    ...... Mammookkaa....	not-malayalam 
 Veendum veendum kanunnavar like adii makkalae	unknown_state 
 Waiting  cr film from mammukka	not-malayalam 
 Trailer oru spark aakunnilla.... But still waiting .....	Mixed_feelings 
 Ethinokke dislike adikkunnavar aan malayala cinimayuday shapam 🤦‍	Negative 
 Aha aha nalla kidilan thalavettu	unknown_state 
 vijaricha Pola allallo kidu analla	Positive 
 Mass....  kola masssss Tovino polichadukiiiii Tovino uyirr annuu.....	Positive 
 Annyaayam... *ROMANJAM*    ikkaaaaaaaa.........	Positive 
 Sunny chechinte song kelkkan waiting	Positive 
 John Abraham Palakkal ....Marana Mass Mammookka	Positive 
 Adichu makkale... 10M.. Epozhm trailer kanunnavar undo??	Positive 
 within 3hrs- 212k views	Negative 
 Oru aradhakan avanayi oru katha menanju.... Aradhakan stronganekill avan double strong anu..... #prithvi#lalettan	Positive 
 Sira avan shardichu Pakshe maala kittila  Ini idikkano.  Venda kutta oruttam	unknown_state 
 All best mammokka  Team mamangam  Mammokka fans like 🤘	Positive 
 Wowww.. Amazing.. Katta waiting.. Ikka and unni.. Super..	Positive 
 Muvattupuzha kaaaar ondo Ee padam shoot cheytat ivadaaanu	unknown_state 
 Capable actress nte nirayilekk baby mol varumennullavar	unknown_state 
 Odiyane thakarkkan kanji vilambi nadannavarkku ulla chicken biriyani...oru biriyani edukkatte chetta..	unknown_state 
 mamuka    super    unda   will  super	not-malayalam 
 Atom bomb	Negative 
 This is I needed  laletta rajuvetta	not-malayalam 
 Mammokka ponnikka happy birthday  love you	Positive 
 Lalettan annum innum ennum mollywood raja	Positive 
 ingeru karanam abhimanikkam oroo malayalikkum	Positive 
 I like dulqer Salman and mummooka acting	not-malayalam 
 #Kalki - #TovinoThomas look Vera Level	not-malayalam 
 Pisharadoyude padathil abinayikan kanicha a manasundaloo athanu mamooka	unknown_state 
 Aval aa kadele freezer il alle.  Ithipo kadha motham ondallo trailer il.	unknown_state 
 Lucifer being  3rd most viewed Malayalam trailer aayi ... After aadu 2 and bahubali	not-malayalam 
 Ithu Tamil movie ah illa Malayalam movie ah? Mostly Tamil dialogue in Malayalam slang :P	Mixed_feelings 
 Oru rekshayum illa makkale poliiiii action scenes	Positive 
 Ith  arabikkadalinte simhamalla Hippo Pottamaas.Kunjali marakkare Baahubali dressokke itt priyadarshan abhamanikkunnu.Cashing vendi charithrathe Valachodikkunnu.	Negative 
 Ittymaani trailer polichuu aarokke ittymaani fds pokunnund like adi	unknown_state 
 Meraa ghar west bungal i love mammookka	not-malayalam 
 Trailer kanditt padam hit aanenn thonnunnu	Positive 
 l like mammooty sir filim	not-malayalam 
 Nta daivamme ....Ponnu laletta  ningal muthannu	Positive 
 NEERALI TRAILER 945K VIEWS . ABRAHAMINTE SANTHATHIKAL 2million VIEWD	not-malayalam 
 Adutha masterpiece aavum mammookkayude  പ്രിത്വി	unknown_state 
 Vere level love you laletta... 🤩	Positive 
 Mollywood stylish aavanmenkil namude ikka tanne varanam      mega star	Positive 
 simha thailvaaaaaaaa ie pravasham double strongalla  triple strong  raja solunathdanda seyuve  seyunate mathram soluve mammmoookkaa polikkum	Positive 
 THE KING IS BACK BORN TO WIN	not-malayalam 
 Kashtapettu Unlike cheyyunnavar aaruda fans ennathinu samsayamilla  iniyatra unlike adichalum avarkariyam Padam records bedikumennu	Negative 
 Last thalaiva tonum ikkante jumbum	unknown_state 
 Saleem Kumarinu old look (Pokkiri Rajayile look) aayirunnu kooduthal chercha	Mixed_feelings 
 Pakkadane pore kaliyude aattathe march 28	unknown_state 
 1:44 mammookkkkaaa Mammookkkaa Unni mugundhan  okkee  endhuuu	unknown_state 
 Manju..ival ithilum ondooo naasham..apo ee padavum njjn kaanunnilaa	Negative 
 Lalettan fans from Tamilnadu like here	not-malayalam 
 theriyumille..Raja seyyarthu tha solluva..sollarthu mattum tha solluva....	not-malayalam 
 Ith orumathiri thelungu padam pole undallo	Mixed_feelings 
 Oru pakshe yennum oru thavana yenkilum minimum ellaarum kaanunna trailer Ithaayirikkum ..no doubt.....	unknown_state 
 Muthaaapoooyyyyy hoooooooooo yyyyyyyyyyyyyyy odiyan loading	unknown_state 
 MEGASTAR MAMMOOTTY  MAMANGAM M PADMAKUMAR MALAYALAM MOVIE	not-malayalam 
 Ndh kadippada 13k dislike adichavark.. Nallath kanda nallathenne parayanm.... Atra chorinnindanki valla mullu murikinm ker myrole	Positive 
 Luv u laletta ....katta fans undo..prithviraj fans hit like	unknown_state 
 dislike adicha 9.5 k dislikeolikalkkulla adi kodukkanulla nool	Negative 
 Kurch colour koodi poyo ennoru samshayam....	Mixed_feelings 
 Cinima hitt akumenn karutunnavar like	unknown_state 
 Video hay nhung sao lai danh nhau vay	not-malayalam 
 Charithra cinema cheyyan annum innum mammukkaye vellan oruthanum illa. Kidiloski trailer.	Positive 
 1.3 k dislike adichath eath kundamaran	unknown_state 
 ithu pwolikkum... sudaani from nigeria movie eavdokyo manasil oodi vannu...!!!	Positive 
 Good luck ikka from lalattan fan	Mixed_feelings 
 T H E  C O M P L E T E  A C T O R	not-malayalam 
 Super ikka  hbd our der mammukka	not-malayalam 
 Trailer yethra pravashyam kandenn yenikkane ariyilla	Positive 
 Sheriya eattante eathra kali namallu kandittullatha hehe	unknown_state 
 Enna lookanu ikka...... U r the best	Positive 
 Ikka ki jai powli trailer onum parayan ella super masss	Positive 
 Oru raksha yil Laleetan polichuuu rajuettan nega vare level annuuuu	Positive 
 Happy New Year LalettaCinema kanduketto..Love u	Positive 
 SaMbaVaM KiduKki FiGht Parappich Parappich ThElUng kadakkuo🤔	Mixed_feelings 
 box office nte kaaryathil oru theerumaanamaaay	Positive 
 Arenkilum oru karayam sredhicho narasimham film ile bgm  puthiya rupathilakki	unknown_state 
 Tovino machanzz oru rakshayumilla waiting for  kalkki	Positive 
 Robot comedy super nit fame Sooraj aanenn aarkkokke ariyam	unknown_state 
 Mamangam oru mamangamaayi thanne kondadum... great	Positive 
 That “വാടാ “ vili   ettan	unknown_state 
 Mammooka here in Abudhabi trailer madura raja	not-malayalam 
 aaahaaaa negative comment aayi kure pannikal vannallllloooo	Negative 
 Dileepettante kudumba cinema kaathirikkunnavar please like	unknown_state 
 Ithu polikkum surajin kodukk oru like.	Positive 
 Vedikettu...ee vecation Lucifer kondupoyi makkale....Lalettan & Rajuettan ....	Positive 
 Chila undertaker toon aduku manakunondu  sradhichu kakanaam	Mixed_feelings 
 Aha ithu pulimurugan trailer pole undallo ?  Aghane thonnivar adi like !	Mixed_feelings 
 Trailer nte pokku kandattu valya pratheeksha illa..    nammade george ettans pole	Negative 
 Onnum parayanilla.. ikka ee role polichadakkum enn sure	Positive 
 dis like adikkunnavanmark ethire like adikkan button	unknown_state 
 Malayala cinemayude range enthanen ariyan erikkunathe ullu MAMANGAM	Positive 
 Poli.      L	Positive 
 inn poyi padam kandu ..ufffffff oru rakshayum illa poliii	Positive 
 Cherudaaytt #thegreatfather bgm vanno ennoru doubt ( first)	Mixed_feelings 
 Malayala cinemayude .....  Ore oru Rajavu   #Lalettan	Positive 
 Story ere kore pidi kitti kazhinju....	Mixed_feelings 
 Mass trailer... Lalettaaaaa oru rakshayumilla. Pwolichu... Lalettan muthaanu... Prithvi sarikum njettichu. Lalettan+prithvi=Lucifer(blockbuster )... Lalettan ishtam	Positive 
 Itrayum nalla Padam ee oola channelil enthinna ittee	Negative 
 503k for  madura raja  teaser	not-malayalam 
 Avasanam oru superman puchu ude  mamukka powlikum  kude madura rajayum	Positive 
 E trailornu unlike adicha ella oolakalkum	Negative 
 Pls dub to tamil..	not-malayalam 
 Eee padam ettu nilayil moonchum	Negative 
 Trailer kand chiri vannavar ivide like adi	unknown_state 
 pulimurukan trailer ano kanunath 🤔	Mixed_feelings 
 Trailer kandal ariyam nalla oombiya padam aanunn	Negative 
 lov uuuuuuuuuu etttaaaaaaa  romajam vanu chavum	Positive 
 No raksha mammokka poli ikka fans like here	unknown_state 
 Pridhviraj Sukumaran.... You are a genius...!!	not-malayalam 
 Uff uff uff ijjadi ikaaaaaaaaaaaaa ponnikkkaaaaaaaa	Positive 
 Ithrayum predisha koduthittu adutha odiyan akathirunna mathiyayirunnu🤪🤪	Mixed_feelings 
 2 million viewrs ufff mammookka	not-malayalam 
 Kgf poleyulla padam kanda feel.. kidilam	Positive 
 Tamil la dubbing panni relese pannunga	not-malayalam 
 enthu myru dailogado ikkayude ketitile athu pole para mo e.	Negative 
 Jayasurya MASS Look! And super trailer	Positive 
 Kola mass ennu thoniyavar evdea like adiku	Positive 
 Please koi bantyega movie ki release date kya hai?	not-malayalam 
 Venda kuttaa uruttaam.       Ufffff	unknown_state 
 Raja 2 teaserinu  shesham kaanunnnavar like	unknown_state 
 Padam kazhinju trailer veendum kandavar like adikku . Padam trailer pole alla	unknown_state 
 nivin pauli annel ithe oru onnonnara Padam ayene	Mixed_feelings 
 Nannayi onnu poliyunna lakshnm unde...Thrill maintain cheyan ayillenkil	Negative 
 27k dislike adichaaa teamsne polikkunnaver evide like adicheee......!  LAL EttaN         Vaaadaaa.........!!!!!	unknown_state 
 5 million aya ennu nokkan vannvarundo	unknown_state 
 Supr trailer oru vettame like adikkan pattullu ennoru sankadam athra kidu trlr	Positive 
 Ikkha Mess aanu  #mamookkha  #dq	Positive 
 Super aakumennu ariyamayirunnu pakshey etu maha maha soooper....	Positive 
 i cant wait i cant wait !	not-malayalam 
 Namukkokke telugu action padam ishdamanu ithippo telung padam pole undall the best	Mixed_feelings 
 1:34 il backil nilkunath prithviraj anennu toniyath eneke matram ano	unknown_state 
 Onnum parayaanilla.....kaathirikkunnu Lucifer ney kaanaan!!! Prithvirajj polichuttooo...iniyum porattey cinemakal....Muralii...ingalu muthaanu...	Positive 
 Full pulimurugan cast🤩🤩🤩ith polikm muruga nee theerneda	Positive 
 Plzz put to all tv program	not-malayalam 
 190k views 195k like poli thanne YouTube ilum tallu tudangiyiale	unknown_state 
 Ethi poy  sec nokki nikkunnavar adi muthe like	unknown_state 
 #supportsajeevpillai  If you are a cinema lover!	not-malayalam 
 Ikka Fans Like here  And Maranamass	Positive 
 Lalettan pola dialogues parayan arakum kazhiyal agakathum ella	unknown_state 
 Njan oru Lalettan Fana Ennalum Enikk Teaser Ishtappettilla	Negative 
 17k views in 1hr 10k cmnts	not-malayalam 
 Iam from  punjab.. & Iam big fan of mohanlal	not-malayalam 
 Oru rakshem illaa  Lalettan  Prithvi	Positive 
 rajaede pilllar strong anell ettante pillerrr strongoo strong.....	Positive 
 Mammukka kalakam super trailer rajaiuda team double strong alla trouble strong annu	Positive 
 Climax scene kandit ithinu oru second part venammenu agrahikunnavark like adikanulla coment.	unknown_state 
 Eee Traileril tovinoya  kondaapol ...rahul gandiya ormma vannavar evida like adi	unknown_state 
 Superb trailer I have ever seen.	not-malayalam 
 Thirakku kettan sunny chechiyokkeee venam lee.	unknown_state 
 Banal trash. Panavum nashtam samayavum nashtam.	Negative 
 Sunny chechide dance kaanan wait cheyyunnaver like adi ...ahaa	unknown_state 
 Dislike adichavarode enik parayanullathe ikka uryir	Negative 
 Ente ponno rajuvetta namichu lalettan is back	Positive 
 22k views ennanallo kanikkunne? but 140k olam likes und? athentha angane?🤔	unknown_state 
 E  adaaar item adaaar item ennu paranchal entha ennu eppalla manasilayathu	Positive 
 super super super bumber mega hit  .....	not-malayalam 
 poraa pratheeksha illa.. Tovi voice rendering sradhichitilla..... camera	Negative 
 Lalettan fans ::::: like adiiiii .....	unknown_state 
 Mammokka superb... glamour... but trailor nirashapeduthi...	Mixed_feelings 
 trailar mas  padam marana mas rajayum pillarum kali thudagi  pakalam	Positive 
 Ikka	Positive 
 Stephene kaanan nale aarokke varunnundee	unknown_state 
 Diriection mosamanu ennoru thonnal.. oru feel varunnilla	Negative 
 Love from tamilnadu Mohanlal evergreen star	not-malayalam 
 Ente ponnoo ejjathi  Ithu malayalathinte oreoru mamangam	Positive 
 LALETTAN FAN . WAITING FOR MAMMOOKKA'S  200 CRORE _MAMAANKAM	not-malayalam 
 Pottum aenne urappayi .... Inne aethra nilayil pottum aennum koodi nokkiya mathi....	Negative 
 Vishakinte page allade vere onnum kityille subcribe cheyyann...38 k ane adil agge illed...minimum 500 k..vews ille subcribr kitenamayirunnu....	Negative 
 Duper hit aavatte  Mammookka	Positive 
 Dislike adikkunnavan mar kandoooo Lalettan puthiya adar item................	Positive 
 Romancham vanna trailer... and ...lalettante..Vaadaa...!!!.... ith pwolikkum.....	Positive 
 Ethra kandalum veendum kanan thonunna trailer.	Positive 
 Ente ponnu...kiduve...🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰 Ikkkkaaaa       Kidu.bgm🥰🥰🥰	Positive 
 E movie full kittaan valla vaziyum ndo...	unknown_state 
 Oompitharam alle mr. Producer.	Negative 
 Face of Indian cinema ikka	unknown_state 
