text	category
 I think sivakarthickku hero getup set aagala, trailer is good,but movie average pogumnu ninaikiravanga like Pannuga	Positive 
 Ajith sir 🤩   T H A L A	Positive 
 Arjun sir looking very smart and handsome....	Positive 
 Attention THALA fans ........INDHA padam BLOCK BUSTER AAguradhukkuu neega dhaan THEATer Ku poooi THALAi Ku  PERIYA flex(katout) VAIKANUMMM	Positive 
 20 times ku mela pathavanga like podunga	Negative 
 I am big for illaya super star DHANUSH	Positive 
 Simran ,Rajinikanth & Vijay Sethupathi	unknown_state 
 lagta hai main doreman ka cartoon dekh raha hoon	not-Tamil 
 i phone vs android nu ninaikiren	Positive 
 Trailer la nallathan da irukku padam mokkaiya illama iruntha sari	Positive 
 Innoru  Vakkil  Rangaraj pandey dhana avaru	Positive 
 Ini jenmathhuku meethane, hydrocarbon pathhi nenachi kooda paaka mudiyaadhu corporates.. Ela padamum ini adhapathi daan..	unknown_state 
 Thala seekirom theatre ku Va Thala ennala wait panna mudiyala	Positive 
 Marana mass... Ungaluku vayasu aanalum andha style apadiye iruku thalaivaaaaaaa	Positive 
 U kena tunggu lebih lama lagi  untuk tahu saya   Kita sedang menunggu untuk CHiYaN	not-Tamil 
 You kena tunggu lebih lama lagi untuk tau saya	not-Tamil 
 Kamala kalasa en thlaivan dance mass ah	Positive 
 sakthimaan sollidu thovaikira kallulanthu kila vilunthu adipattavanka like pannuga ( 5 thaiyal enaku )	Negative 
 Thala Da i love u thala	Positive 
 super super super  super star.	Positive 
 Mmmm 1000 times this video see	Positive 
 Thalaivarea kaalioda aatatha neenga kaatitinga   Ini thooku thurai oda alaparaiya naalaiku 1.30 ku Paapinga	Mixed_feelings 
 Nanga late ahh vandhalum latest ah varuvom	Positive 
 Sema anna Lv u karthi anna	Mixed_feelings 
 How many of you life rajini??	unknown_state 
 Waiting for Judgement day nerkonda paarvai Trailer Marana Mass THALAAAAAAAA.....‍	Positive 
 Ippo Yana pana poram? Sweet sapada poram love you thalavaaaaaaaaaa	Positive 
 Sethupathi padam pakkum pothu irutha mass scenes niyabagam varudhu	Positive 
 The last part vikram says : You kena tunggu lebih lama lagi untuk tau saya	not-Tamil 
 Paaaaaaa more thaaan Hollywood range... Excited to have watch over it	Mixed_feelings 
 Like icon ah terika vidalama thala blood's	Positive 
 Yow songs epo ya viduvinga BGM verra level ....... #Thala_forever	Positive 
 Thaka fans ah iru dha like poduga	Positive 
 തല അജിത് kerala fans like here	not-Tamil 
 Thala un rasiganu solla santhsama ,karvama irukku	Positive 
 Pandey and Thala argument  Super thala nadakakuduthu	Positive 
 1.5M views in 60min அம்மோவ்	Positive 
 2020 Fulla un thiruvizha tha dhaunsh Anna	Positive 
 Yan daa like podrathu easy nu unga ishtathukku ethuku like athuku comment nu podringlaa ethellaam Oru polappu	unknown_state 
 Mana thalvair epaime gethuda sema inda pongal	Positive 
 Indias pride ... Shankar Sir & Team...	Positive 
 Gud Morning Thala Bloods.Enna Nanba Readya.Viswasam Trailerku Senja Sambavatha Vida Sirapaa Siyanum.	Positive 
 Unga nalla manasuku epayum vettri than THALA ungaluku. phinix  bird thala nenga vizhamattinga	Negative 
 1 million likes kondu varanum keep share THALA bloods...	Positive 
 Oru channel la sona marie pana matingala daaa dei	Positive 
 1:53fight scene kola mass vera level	unknown_state 
 YuvaN       BGM	Positive 
 1M like varathu pola nalaki kuda sethu	Negative 
 Nee Nadigan Enpadhukaga un Rasigar illa Nalla Manithan...	Positive 
 Oruthar mela viswasam katradhukaga inoruthara aen asingapaduthringa    Sema Thala.........	Positive 
 intha maari movie tamil cinema la vanthathu ila 1000 movie vanthurukum da	Positive 
 Dei yennada marvel maari kondu varinga	Mixed_feelings 
 Not bad........... Any way karthik flop agama.. Iruka...... வாழ்த்துக்கள்	Mixed_feelings 
 waiting Thalapathy 64🤟 # Lokesh kanagaraj	Positive 
 Trending no1 thala YOUTUBE KING THALA	Positive 
 Vera levelu Thalaivar    Always i love Thalaivar	Positive 
 Ajith acting matha movie la ellam nalla irunthathu.but Nerkonda parvai trailer romba Mokkaya Tha iruku...	Mixed_feelings 
 Romba naalaiku apuram Oru 'RAJINI' padam.	Positive 
 Sexy shradhaa ava unmeyave virgin ille... Avala poyi kekera kelveeya adhe...	Negative 
 Semma MASS Chiyan Vikram Sir  I am waiting	Positive 
 Enga thala.stzit parvaila avar gethana kuralila summa kalakuraru pa thala da	Positive 
 Surya vathu mairavathu nethan than thalaiva nadipin arakkan	Negative 
 Unlike Pandravan ellam Saman Thukie (Seeman) group .	not-Tamil 
 Naa trailer ah thalaivar kaga pakka varala..vj sethu anna kaga than pakka vandhurukken..🤩	Positive 
 Lokesh Kanagaraj fans, leave a like	Negative 
 Superstar Rajnikaant nahi Akshay kumar hai..title theek karo movie walo	not-Tamil 
 Trending.. La.. Naanga.. Thanada.. No.. 1	Positive 
 Thala ku aaga dhaan padamae pola	Positive 
 Pariyerum Perumal Ku award varala but next time indha movie Ku kedaikanum.	Positive 
 Amaa eppa yenna ..panna..poromm ....ahaaaa      ...Sweet ....sapdaa poroomm.......	Positive 
 kaidhi vera lvl trailer idhaa dewali kaidhii dhaa king	Positive 
 Thalaivaaa verithanam .........apdye chumma therikkavidra	Positive 
 The end by chiyan “you kena tunggu lebih lama lagi untuk thosai”!!! Rocking b***h!!	Positive 
 Love u THALA DULQUER SALMAAN FANS KERALA	Positive 
 Nan thalaivre tralare ra 40tamies Ku mela pathuten I am whating asuran	Mixed_feelings 
 102 k views 151 k likes	Mixed_feelings 
 0 haters in world chiyaan vikram	Positive 
 Marana maass thalaivaaa i love you sir	Positive 
 Yenga anna yeppov super hero dhan	Positive 
 Bro thalapathy fans kuda nalla irukku nu solranga romba happy ya irukku	Positive 
 Cinema kàndathinnuu shashaammm trailer kannunnnaa arengillummm ondoo	not-Tamil 
 Thala and yuvan ..like ha therika vidungada pasangala...bgm vera level ..	Positive 
 Trailer pala thadava parthavanga mattum our like	Positive 
 Video Pakrathuku munnadiye Like pannavanga mattum Kai ah thookunga	Positive 
 801k  Naraya naraya naraya naraya naraya naraya!!!!	Positive 
 I am waiting vera level trailer i ever seen	Positive 
 Maranam maranam maranam last bgm therikkudhu gv bro vera level	Positive 
 Yevanavathu Yuvan BGM pathi pesurangala nu paaru..	Mixed_feelings 
 Viswasam teaser ku wait panravan like podu	Mixed_feelings 
 Super star petta pongal  petta paraak	unknown_state 
 Thalaivar + ThalaivARR =	Positive 
 Oruthara mela nenga viswasam katrathukaga,inoruthara yen asinga paduthuringa....... Sema	Positive 
 Mass mass mass mass mass mass mass mass mass mass mass mass	Positive 
 0.42 bgm vera level gvp.....Vetri maaran no words	Positive 
 Antha padatha vida... intha padam nalla irukum poliye	unknown_state 
 Wow nice trailer rajini kant super star	Positive 
 Thalaivaaaaaaaa 7 days to go Thalaivaru tharisanam	Positive 
 Comment pakka vandha nanba nanbigal like pannitu pooga	unknown_state 
 Today trailer paaththu padam paakka wait panravangka like podungka.	Positive 
 adichu under wear oda  oda vitralama	unknown_state 
 Ratchasan music Mari eruku startngla 🤔🤔enaku matum Tha apdi thonutho	Negative 
 Ithu Peru thaan pakka mass.....woww goosebumbs	Positive 
 Viswasam trailor 2 hrs la vandha like kooda indha trailor ku ithana naal la varala	Mixed_feelings 
 Fully rajinism ... Thalaivaaaaaa mass.. fdfs Kalakata poguthu.... Thalaivaaaaaa	Positive 
 Paeru DHANUSH'u! National award winner DHANUSH'u! Kaelvi patrukeengala! Verithanamaa waiting for ASURAN	Positive 
 Thalaiver mass super  star rajini	Positive 
 Vetrimaran erukara varaikum Dhanush ku no tension	Positive 
 Nanba sekaram like 1m kontu vaaga	Positive 
 Karthi padathula ithu oru nalla padam	Positive 
 Krish movie fans like here  🤙	Mixed_feelings 
 tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa tɦaʟa	Positive 
 Chiyaan vikram sir i like u r costume i like u r moment	Positive 
 Inum 1m likes  kuda varala  🤣🤣	Positive 
 Semmaya erukku.. Trailer... Enga anna eppovum grate hero dha... Love you sk anna....	Mixed_feelings 
 Ne ala vijay muturatha kudikerked tha laki	Negative 
 Petta movie pakka Yarellam Wait Panringa	unknown_state 
 Srk fan plz dislike tha video	Positive 
 Last vara dialog thavaravera onnum edupadala. Movie ya paathutu comment pandren	Negative 
 Will blockbuster Yes - Like  No - Comment	unknown_state 
 1.18 Yaarlam  TeeJay ah Patheenga?	Positive 
 Hindi la U/A certificate. Tamil la U certificate. Yepdi da dei? Yellarum India la thaane irukkom?	Mixed_feelings 
 Valimai kku wait panravanga thatra likes ah	Positive 
 Aiyooo ithu petta illa thalaivar settaaaayena style yena alaga katirukanunga semmaaaa	Mixed_feelings 
 Marana mass thala end fight vera level look semma mass ah eruku	Positive 
 Movie la night shots neraya iruku	Positive 
 Chindhamani kolakkes.   ....like podra	Negative 
 yaar ellaam thala ah theater la paarka marana waiting la irukinga oru like podunga	Positive 
 Jan 10 ke Pongal start aakuthu	Mixed_feelings 
 Wow wow wow... Thalaivaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa....... proud to be every Indian... <3 thanks to shankar sir and holl team...	Mixed_feelings 
 Kichadi padhiri ella English padathaiyum mix panni irrukkan shankar. Vera level pavam	Negative 
 Super. 1 like is equivalent to 100 likes.	unknown_state 
 Oruthar Mela Neenga Viswasam kaatrathukaga Innoruthar enn Asinga paduthu ringa	Mixed_feelings 
 Rajini sir telugu fans like	Positive 
 Last dialogue is a hint to his fans... Thala mela visvasam kaatrathuku thalapathy ya asinga padutha koodathu	Positive 
 Trending in sri lanka.. I am very happy. Hit like..	Positive 
 #NO MEANS NO  THALA  DIALOUGE DELIVERY SUPER	Positive 
 Oruthar Mela Neenga Viswasam Kaattradhukkaga Innoruthara Yen Asinga Paduthuringa	Mixed_feelings 
 Nenu ee movie chusanu super movie	not-Tamil 
 Yarellam morning wake up aanathum trailer paakka vanthinga???	Positive 
 Our sirappaana taramaana movie book panna poram	Positive 
 semmmmmmmaaaaaaaaaaaa performance thala Mr.Ajith sir........... Good	Positive 
 Pongal ke confirm sweet sapada porum	Positive 
 Indha pongaluku release ana  Adutha pongal Vara odanumndravanga like podunga.	Positive 
 Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala Thala	Positive 
 Ajith solra Last line,  idha yavadhu pathu thirundunga da dai	Positive 
 T h a l a	Positive 
 super star na Marana mass thaan	Positive 
 jaby Koay ka reaction aya rahega abhi tak	not-Tamil 
 Thala awwsm n u1 bgm rocks	Positive 
 Indha padam pengalukanadhu nalla samooga seerkeduku edhirana padam Ner konda parvai wow awesome thala ‍‍‍‍‍‍	Positive 
 HIGHLY EXCITED WAITING FOR KARTHI, SAM CS BGM	Positive 
 82k watch but 115k likes	Mixed_feelings 
 Classss , massssu , Pattayakelapum makkal Selvan  Semma trailer Vjs dialogue masssu ultimate Geththu pa namba màkkal Selvan	Positive 
 Wowowowowoowowoowowoowo, lets go superstar, love u rajini sir	Negative 
 Yosikkama bhagubali movie da comber pannalam Vera level la irukum paru	Positive 
 Pattaya Kilaputhupaa trailer... !!!!! Get Rajnified  !!!	Positive 
 Thala irukum pothu ethuvum nadakathu. Thala kaakum pothu erumbum thudikathu. Thala Tucker doi	Positive 
 Jithu- kaali- singaar singh veri Aatam, jan 10 mark the date , king  arrives	Positive 
 oruthar mela neenka viswasam kaddurathukkaka innoruthara en asinkapaduthurinka! true line for some ajith fans and vijay fans!	Positive 
 Netru - super star   Indru - super star   Nalai -super star   Endrum  SUPER STAR	Positive 
 ye film 3000 carore paar karegi keval india me double Blockbuster movies   toofan aa jayga thiyetar me	Negative 
 Dhanush - Vetrimaran - Gvp Yarrukellam intha combo pidikum	Positive 
 Great vfx, ugly protaginist... Looks like a joke !	Negative 
 Va thala ni va paddaya kilappuram	Positive 
 Sk Anna haters Like here 🤣	Negative 
 Haiyya jolly  Night kulla 15 million views thandidum	Positive 
 1:30 na indha scene kagave Trailer ah marubadiyum marubadiyum pathutu irukan thalaivar oda WoW moment	Positive 
 Superb next surprise.... cinematography romba nala iruku	Positive 
 Ama athu enna last la loose motion pora Maari nadanthu varathu..,	Negative 
 pangaaligala intha vegam paththaathu innum vegama likes ah therika vidunka	Positive 
 Ena Pangalikala Return No.1 Trending KonduVaralama...!!!  Link Ah Share Panunka 1M Likes Adichu Akanum..	Positive 
 Otha  tharamana sampavam diwali ku iruku   ...bigil  valakqm pola  oo ooothan🤣🤣🤣🤣🤣🤣	Negative 
 Krish #part 3 vanthudicha  iyooo ithukku dha ivlo naal wait pannittu irunthan    Negalum ithukku dha wait panringana  Sollunga	Mixed_feelings 
 Oru oru move ila # sticker iruku. Dove Style.	unknown_state 
 Visvasam trailer oda namba thailaivar trailer tha naala iruku nu solravanga like podunga	unknown_state 
 Intha yr Diwali inum mudiyala Nov 29@diwali	Positive 
 3 hours agidu 1 million varala	Positive 
 Akshay kumar 1st dialog olunga kekala... Ennadu paah adu ??? Cell phone vechu irruka ovovruthanu....????	Mixed_feelings 
 Ith thanneyalle ithrem kaalam aayt nammal kand kond nikunnath	not-Tamil 
 After viswasam trailer.....  Hit like	unknown_state 
 Appaddi yellaam nadakaath,nadakka koodaath....ufffffthala appadiye vere track	Positive 
 Mass ivara minja yarum illa porakavum illa	Positive 
 DHANUSH AND VETRIMAARAN THE ORIGINAL ASURAN	Positive 
 Thlivarku trilar ra vida teaser than semaiya iruku	Positive 
 If anyone saw teejay in it....	Positive 
 kannilla rajini rasika mudhevikala....poi savingada....intha vfxiku athuthan nalla mudiva erukum	Mixed_feelings 
 Enga thatha irruka varaikum neraya neraya nadakathu da  ellam ajith pathupan da	Positive 
 Intha vayasaana kaalathla intha kelattu payaluku idhellaam thevaiyaa Kumaaru ???	Negative 
 Tamil natula evalo prechena poitu irruku ithu Roomba mokiya ma porali daa	Negative 
 Best makeup (getup) for rajini after Shivaji film!!	Positive 
 Adichi under wear oda oda vituruvean lol	unknown_state 
 luv u ರಜನಿ... luv from Karnataka	not-Tamil 
 Trailer bangam youv shankar yepaya ni ippadi oru padam rajini vechi yeduka pora yepapar robo gobo ni poya	Positive 
 Neerkondaparvai bgm Mathiri irukku gv why	Negative 
 Thala&YuvaN  Vera level ....   #ipdi neraya neraya neraya nerayaaaaaaaaa....	Positive 
 Thala acting Vera level neraya neraya neraya neraya neraya dialogue awesome mass &class.	Positive 
 Thalaivar ku 35k dislikes ah epdida manasu varuthu ungaluku  sleeper cells ugala	Negative 
 Ennada bomma padam mathire irukku enna kandravi anim ithu	Positive 
 Appa enna stylish thalaiva. Marana Mass	Positive 
 0:37 Vivek Siva Mervin Solomon Magical Voice	Positive 
 You kena tunggu lagi untuk tahu saya	not-Tamil 
 Sarkar teaser gave much better results in 24h	Negative 
 400k++ likes in 5 million views...	Positive 
 Semma mass rajini sir love you	Positive 
 Marana massss.........  Thalaivarr  pwoli..... Katta waiting....	not-Tamil 
 Rajini daaaaa Rajini !!! Chumma athiruthu	Positive 
 E ka Bawasir Bana Diye ho	Positive 
 are you virgin scene iruka	Positive 
 Marana waiting for nkp fdfs ku	Positive 
 Ivaruku vayasu agala vayasu koranchukitu iruku	Mixed_feelings 
 King maker thala .... wonderful hero...love u thala ....love u love u love u.....	Positive 
 Mega sod power renger vfx looks like cartoons	Negative 
 467k views one hour mela change aagamale iruku something happened?	Positive 
 Epo da kondi varuvinga 1.4 Million like	Positive 
 U kena tunggu lebih lama lagi...  Untuk tahu saya ...	not-Tamil 
 To those who disliked =  Oruthar meala vishwasam katurathukaga inoruthar ah yen asinga paduthuringa???? 🤕	Positive 
 Dislike options thooki podungaaaaa daw, rendu like option venum Rajinified	Negative 
 Marana maaaaaaas thalaiva . Soooper star .,	Positive 
 Idhu yenna da Batman ku vandha sodhanai..	Positive 
 Thalaiva marana waiting... Super star mass nu katringa...	Positive 
 Kola gaandu la irukkan!  Sweet sapadu porom! Style ah? Naturally...	Positive 
 Ajith = h.Vinod= Siva = h. Raja	Positive 
 Vijay sethupathi fans hit a like	Mixed_feelings 
 Sema Sema Sema Sema Sema Sema Sema Sema Sema Sema Sema	Positive 
 Wowww thala Ajith Kumar is awesome paaaaaaaaa	Positive 
 Moodevi nga content paakama dislike podudhunga. Thevangu. Trailer end la correct ah iruku	Positive 
 Thalaivar sonna maari sweet sapida poren	Positive 
 10 Million view's kooda varala nu Vijay fans kalaaikraanga ..plz thala fans 10 M views vara vainga..inaiku kulla	Positive 
 Naaangalaum pakkaathan poorommmm...... Engee thalaivar odee aattaatheee	Positive 
 Apdiea innum knjm dhn Shankar sir. Avengers ah beat panniralam.... Move on Fire	Positive 
 Mass mass maas mass chiyaan Vikram	Positive 
 Inniki 10.5 million views reach panlama pangalingala adichi thookalamaa	Negative 
 ಜಜಠಷಬ ಜಗಳ ಡಬ್ಬ ಜೇನು ರುಚಿ ಖ ಉಜ್ಟ್ಚಿ ಖ್ಠಿಞ್ಝ ಉಜ್ಟ್ಚಿ ಛಿಜ ಖ್ಠಿಞ್ಝ ಈ #nkp ಬಠಪಢಝ ಜಂಅಂಇ ಋಋ ಡಘಫಫಝ ಡಝಫಷ ಢಘಟಗಙಬಷಢ	not-Tamil 
 wow Is Movie 3Million   View 175k Like Best luck Bikram Sir Fan Likr Here	Positive 
 Telangana.    Ajith fans oka like vesukondi	unknown_state 
 U1 + thala mass....Bgm  🤩🤩🤩	Positive 
 Cant wait thalaivare  Thookkudurai alappareyum pakkanum	Positive 
 Thalaiver  Thalaiver thaaa Vera pechaaa  Kedaiyathu  Pettai daaaa	Positive 
 Super padam rajini sir trailare ippadi athirutunna parameter eppadi irukkum	Positive 
